Object_ID,Classification,Confidence,Box,Time
1,person,61.67997717857361,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,60.295432806015015,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,59.99952554702759,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,59.60104465484619,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,59.394413232803345,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,59.37798619270325,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,59.00922417640686,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,58.806008100509644,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,56.820082664489746,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,56.70143961906433,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
